BasinID,X,Y,H,root_depth,competence,M_D,Dbh,area,strain,stable
3644,483851.4,6989635.8,15.43,2.669949596,0.045859762,5.277,0.19726404,22.83926179,5.826803754,0
3645,483868.2,6989637.6,15.45,2.0132271,0.04425655,7.164,0.197666115,22.87867664,7.864970596,0
3646,483855,6989640.6,15.43,2.437742074,0.047456252,6.244,0.19726404,22.83926179,6.894485204,0
3647,483735,6989642.4,15.45,1.845747677,0.053606507,7.965,0.197666115,22.87867664,8.744547981,0
3648,483702.6,6989652.6,15.42,1.828251493,0.065074754,9.913,0.197063115,22.8195607,10.97750739,0
3649,483791.4,6989653.2,15.45,2.494613394,0.047675255,5.285,0.197666115,22.87867664,5.802791342,0
3650,483702.6,6989653.8,15.43,1.521741023,0.065083046,11.485,0.19726404,22.83926179,12.68217285,0
3651,483687.6,6989654.4,15.46,0.923781804,0.093392761,14.747,0.197867264,22.89839041,16.14445505,0
3652,483770.4,6989656.8,15.36,2.192554038,0.063740369,8.158,0.195859126,22.70144309,9.191944505,0
3653,483801.6,6989661.6,15.37,2.023578829,0.036485842,5.399,0.196059605,22.72111876,6.065733006,0
3654,483900,6989661.6,15.42,1.64810408,0.051871999,10.614,0.197063115,22.8195607,11.75415855,0
3655,483793.8,6989667,15.35,1.378825523,0.040538263,8.04,0.195658723,22.68177165,9.085166678,1
3656,483790.8,6989668.2,15.43,1.25115297,0.04076845,8.561,0.19726404,22.83926179,9.453706981,1
3657,483768,6989668.8,15.36,1.364569615,0.0730522,14.117,0.195859126,22.70144309,15.90628328,1
3658,483769.2,6989668.8,15.44,1.420236013,0.073504839,13.976,0.19746504,22.8589671,15.38777961,1
3659,483739.2,6989670.6,15.35,1.019062294,0.056972424,13.07,0.195658723,22.68177165,14.76860448,1
3660,483747.6,6989672.4,15.36,1.129732969,0.069230844,13.523,0.195859126,22.70144309,15.23680257,1
3661,483753.6,6989673.6,15.37,1.217061624,0.082322985,14.408,0.196059605,22.72111876,16.18667957,1
3662,483762.6,6989673.6,15.4,1.263790173,0.039211669,8.913,0.196661487,22.78017122,9.926899309,1
3663,483786.6,6989676,15.43,1.408613413,0.046638754,9.146,0.19726404,22.83926179,10.09963161,0
3664,483816.6,6989680.2,15.44,0.759734206,0.032071449,8.875,0.19746504,22.8589671,9.77124653,1
3665,483788.4,6989683.2,15.43,1.01573848,0.05113214,11.756,0.19726404,22.83926179,12.98109584,1
3666,483949.2,6989411.4,15.33,1.100861582,0.036142331,11.147,0.19525814,22.64244151,12.66825413,0
3667,483954.6,6989413.8,15.29,1.104043217,0.034032337,10.93,0.19445787,22.5638322,12.56688045,1
3668,483903.6,6989438.4,15.28,1.351413559,0.021012186,5.964,0.194257989,22.54419051,6.877566303,1
3669,483885,6989442,15.28,1.332089754,0.030273115,8.51,0.194257989,22.54419051,9.813261851,0
3670,483868.2,6989457.6,15.32,1.006604718,0.044957371,11.82,0.19505796,22.62278281,13.47253513,0
3671,483919.2,6989484,15.25,1.778679288,0.026116398,5.65,0.193658796,22.48529097,6.57139372,0
3672,483902.4,6989488.8,15.26,0.63228636,0.026264683,7.547,0.193858452,22.50491989,8.753389611,1
3673,483889.8,6989502.6,15.35,1.294952973,0.026141587,5.741,0.195658723,22.68177165,6.487082822,0
3674,483918.6,6989522.4,15.26,1.623597628,0.038922482,7.26,0.193858452,22.50491989,8.420603675,1
3675,483858.6,6989526,15.35,1.503825817,0.026506856,5.19,0.195658723,22.68177165,5.864919003,0
3676,483899.4,6989546.4,15.34,0.674651479,0.021547173,5.861,0.195458394,22.66210446,6.642197154,0
3677,483832.8,6989547.6,15.27,1.408922511,0.020921347,4.202,0.194058183,22.52455307,4.85899287,0
3678,483832.2,6989559,15.33,1.644723359,0.02337938,4.265,0.19525814,22.64244151,4.846697626,0
3679,483906,6989563.8,15.24,0.42132902,0.028547611,8.528,0.193459215,22.46566631,9.948887199,0
3680,483831.6,6989564.4,15.34,1.551389462,0.02486827,4.737,0.195458394,22.66210446,5.36757084,0
3681,483885.6,6989566.2,15.32,1.25830968,0.025284482,5.338,0.19505796,22.62278281,6.084611861,0
3682,483927.6,6989574,15.25,1.795733768,0.090463513,14.401,0.193658796,22.48529097,16.75048584,1
3683,483807,6989575.2,15.34,1.508695934,0.038643412,6.746,0.195458394,22.66210446,7.645089734,0
3684,483903.6,6989576.4,15.26,0.553929277,0.031438356,8.661,0.193858452,22.50491989,10.04497392,0
3685,483895.8,6989584.2,15.26,0.869895626,0.033637613,8.193,0.193858452,22.50491989,9.502375921,0
3686,483898.2,6989602.8,15.27,0.794732636,0.048780925,12.273,0.194058183,22.52455307,14.1928482,0
3687,483805.2,6989606.4,15.3,1.010962034,0.04281313,9.316,0.194657825,22.58347815,10.67965741,0
3688,483893.4,6989610,15.3,0.81016622,0.050713609,12.426,0.194657825,22.58347815,14.24515233,0
3689,483886.2,6989611.8,15.28,1.474047141,0.046900988,9.149,0.194257989,22.54419051,10.54934049,0
3690,483522,6989614.2,15.26,3.910225024,0.046268812,2.073,0.193858452,22.50491989,2.403860578,0
3691,483520.2,6989617.8,15.28,1.965686134,0.082821745,13.264,0.194257989,22.54419051,15.29418557,0
3692,483888,6989618.4,15.27,1.003532679,0.047105323,11.194,0.194058183,22.52455307,12.94499256,0
3693,483745.2,6989619,15.28,2.31168865,0.041573672,4.56,0.194257989,22.54419051,5.258091138,0
3694,483819,6989619,15.28,2.267178587,0.042085285,5.146,0.194257989,22.54419051,5.933561421,0
3695,483865.2,6989619,15.3,2.686532327,0.039985201,4.332,0.194657825,22.58347815,4.966706805,0
3696,483862.2,6989620.2,15.25,2.624482378,0.040569362,4.591,0.193658796,22.48529097,5.339567374,0
3697,483861,6989623.2,15.31,2.731633574,0.04074467,4.348,0.194857855,22.60312836,4.970111074,0
3698,483688.2,6989627.4,15.27,3.465222791,0.070809581,3.445,0.194058183,22.52455307,3.983792601,0
3699,483860.4,6989647.2,15.32,1.762311544,0.047065785,8.585,0.19505796,22.62278281,9.784747921,0
3700,483628.8,6989649.6,15.25,0.779367029,0.117192419,14.577,0.193658796,22.48529097,16.95543517,0
3701,483653.4,6989656.2,15.35,0.914558226,0.112565967,14.884,0.195658723,22.68177165,16.81853923,1
3702,483804,6989667.6,15.28,1.339591792,0.03057092,6.232,0.194257989,22.54419051,7.185600728,0
3703,483837.6,6989668.8,15.32,0.689020463,0.039435583,10.591,0.19505796,22.62278281,12.07215735,1
3704,483742.8,6989670.6,15.35,0.99098103,0.052029727,12.224,0.195658723,22.68177165,13.81315537,1
3705,483796.8,6989674.8,15.28,1.522141349,0.032251703,6.046,0.194257989,22.54419051,6.972044311,0
3706,483823.8,6989677.8,15.26,0.740217292,0.04160379,10.899,0.193858452,22.50491989,12.6404729,0
3707,483783,6989684.4,15.27,0.867789167,0.052514621,12.538,0.194058183,22.52455307,14.49977943,1
3708,483784.8,6989684.4,15.35,0.88962265,0.052856348,12.762,0.195658723,22.68177165,14.42044791,1
3709,483856.2,6989688.6,15.34,1.172526349,0.024577131,5.85,0.195458394,22.66210446,6.629529164,0
3710,483905.4,6989453.4,15.24,0.94668871,0.028492915,9.024,0.193459215,22.46566631,10.52652225,1
3711,483871.2,6989470.8,15.15,1.129534661,0.032092407,9.156,0.191666356,22.28923645,10.96504506,0
3712,483871.2,6989479.2,15.15,1.560392231,0.030753246,6.943,0.191666356,22.28923645,8.314513489,0
3713,483865.2,6989494.2,15.17,1.140022537,0.030253375,7.221,0.192064244,22.32841317,8.597201412,0
3714,483840.6,6989508.6,15.18,1.740554287,0.031512684,5.737,0.192263301,22.34800795,6.810199406,0
3715,483900,6989527.2,15.23,0.520759301,0.030555289,8.973,0.193259709,22.44604591,10.49854603,1
3716,483919.2,6989528.4,15.16,1.572484324,0.046950629,9.224,0.191865263,22.30882267,11.0146139,1
3717,483907.2,6989534.4,15.23,0.611460771,0.021923767,6.302,0.193259709,22.44604591,7.373539901,1
3718,483935.4,6989542.2,15.14,1.305397038,0.076631117,13.261,0.191467525,22.26965451,15.92748583,0
3719,483900.6,6989550.6,15.21,0.539173089,0.022652677,6.583,0.192860921,22.40681792,7.746242376,0
3720,483897.6,6989556.6,15.13,0.902353318,0.025299849,6.344,0.191268769,22.25007685,7.642428156,0
3721,483903.6,6989559,15.15,0.515405596,0.025248015,7.309,0.191666356,22.28923645,8.752647369,0
3722,483847.2,6989559.6,15.23,1.576625198,0.026550692,5.067,0.193259709,22.44604591,5.927929928,0
3723,483826.2,6989560.8,15.2,1.468036779,0.023821217,4.829,0.192661639,22.38721032,5.699236683,0
3724,483848.4,6989568,15.22,1.790831577,0.027994836,4.875,0.193060277,22.42642978,5.720054704,0
3725,483895.2,6989571,15.19,1.076288076,0.030342102,7.052,0.192462433,22.367607,8.346737459,0
3726,483925.8,6989572.8,15.19,1.712988522,0.093557891,14.776,0.192462433,22.367607,17.49005991,1
3727,483830.4,6989574,15.16,1.542535162,0.029538412,5.772,0.191865263,22.30882267,6.892115958,0
