BasinID,X,Y,H,root_depth,competence,M_D,Dbh,area,strain,stable
185,483892.8,6989487,23.69,1.234880662,0.009312244,0.409255376,0.387026153,40.41451832,0.065386549,0
186,483861,6989506.2,23.64,1.392537117,0.011255703,0.320345816,0.385742887,40.30101433,0.051677924,0
187,483870,6989509.2,23.69,1.082774508,0.008421043,0.371503989,0.387026153,40.41451832,0.059355027,0
188,483844.8,6989512.2,23.64,0.676923924,0.012683688,0.777131392,0.385742887,40.30101433,0.125366197,0
189,483879,6989517,23.7,1.139025286,0.010281746,0.411879612,0.387282992,40.43722864,0.065679061,0
190,483930.6,6989519.4,23.71,0.891113865,0.029685489,1.422698838,0.387539894,40.45994214,0.226429269,0
191,483808.2,6989594.4,23.63,0.429232761,0.020219413,1.206976845,0.38548642,40.27832306,0.195085209,0
192,483714.6,6989644.8,23.66,1.699842988,0.015114269,0.115659494,0.386256007,40.3464064,0.018586152,0
193,483679.2,6989649,23.67,1.444952825,0.025199663,0.362853733,0.386512661,40.36910719,0.058197107,0
194,483949.2,6989407.2,23.56,1.323052332,0.009498626,0.798760506,0.383692888,40.11957328,0.130866145,0
195,483957.6,6989407.8,23.62,1.276959531,0.009403747,0.834111342,0.385230015,40.25563498,0.135079417,0
196,483886.8,6989454.6,23.61,1.437145507,0.007447352,0.454621649,0.384973672,40.23295007,0.073765849,0
197,483889.2,6989455.2,23.58,1.939520079,0.008113917,0.286499811,0.384205015,40.16491445,0.046757561,0
198,483879.6,6989458.8,23.6,1.221956796,0.007015275,0.504991957,0.384717391,40.21026835,0.082097534,0
199,483886.8,6989463.6,23.59,1.871737693,0.008993781,0.315334695,0.384461172,40.18758981,0.051363921,0
200,483888,6989464.2,23.57,2.072454003,0.00906546,0.233792682,0.383948921,40.14224227,0.03822961,0
201,483853.8,6989473.8,23.6,1.038521751,0.0032455,0.211205553,0.384717391,40.21026835,0.034336102,0
202,483870,6989507.4,23.56,0.89330491,0.008347341,0.450521608,0.383692888,40.11957328,0.073811895,0
203,483933,6989529,23.52,1.073570433,0.042684911,1.704456858,0.38266938,40.02892919,0.281427963,0
204,483879,6989538.6,23.53,1.283325711,0.012936347,0.374900975,0.382925164,40.05158543,0.061780962,0
205,483843.6,6989554.8,23.56,1.223220459,0.015407142,0.451029453,0.383692888,40.11957328,0.073895098,0
206,483870.6,6989561.4,23.62,1.36758126,0.013100247,0.305686019,0.385230015,40.25563498,0.049504049,0
207,483798.6,6989589.6,23.57,1.074983977,0.019466771,0.524518281,0.383948921,40.14224227,0.085768848,0
208,483818.4,6989597.4,23.59,1.347783383,0.021572075,0.380304289,0.384461172,40.18758981,0.061946623,0
209,483813,6989614.8,23.53,1.708773333,0.023981267,0.149489558,0.382925164,40.05158543,0.024634795,0
210,483628.2,6989640,23.56,1.551948675,0.091712762,1.045231451,0.383692888,40.11957328,0.171247088,0
211,483735,6989648.4,23.54,1.723172113,0.016770194,0.109552922,0.38318101,40.07424486,0.018018526,0
212,483645.6,6989650.2,23.53,0.566774914,0.081753315,3.801136597,0.382925164,40.05158543,0.626399747,0
213,483958.8,6989407.8,23.49,1.319357974,0.009359737,0.802668319,0.381902402,39.96097961,0.133305729,0
214,483919.2,6989417.4,23.48,1.263004394,0.004629025,0.408551898,0.381646867,39.93833613,0.067983642,0
215,483918,6989418,23.45,1.204209781,0.004622178,0.424932854,0.380880636,39.87042486,0.071123491,0
216,483919.2,6989423.4,23.48,1.114202271,0.004201061,0.413177302,0.381646867,39.93833613,0.068753316,0
217,483926.4,6989452.8,23.42,1.3163021,0.013078095,0.906154934,0.380114965,39.80254236,0.152557603,0
218,483925.2,6989457,23.49,1.169352391,0.012314944,0.936175871,0.381902402,39.96097961,0.155478426,0
219,483917.4,6989458.2,23.5,1.015971145,0.014451805,1.211474065,0.382157999,39.98362628,0.200808759,0
220,483922.2,6989458.8,23.5,1.047726373,0.012533237,1.029378243,0.382157999,39.98362628,0.170625335,0
221,483853.8,6989467.8,23.51,2.277983558,0.002827148,0.05212709,0.382413659,40.00627614,0.008623592,0
222,483854.4,6989472.6,23.41,0.967716,0.003219249,0.226379709,0.379859866,39.77992125,0.038187022,0
223,483866.4,6989507.4,23.43,1.204955628,0.010045702,0.374196764,0.380370127,39.82516666,0.062875994,0
224,483868.8,6989509.2,23.49,1.323891137,0.010107698,0.322848201,0.381902402,39.96097961,0.053618056,0
225,483870,6989511,23.5,1.202341858,0.010102467,0.374468471,0.382157999,39.98362628,0.062070292,0
226,483931.8,6989520.6,23.49,1.010496671,0.042691679,1.653754412,0.381902402,39.96097961,0.274652596,0
227,483848.4,6989545.8,23.44,1.264630503,0.014652778,0.398127088,0.38062535,39.84779416,0.066766768,0
228,483841.2,6989553.6,23.44,1.244237464,0.015363264,0.433638614,0.38062535,39.84779416,0.072722127,0
229,483840.6,6989555.4,23.45,1.371280147,0.016656626,0.384846477,0.380880636,39.87042486,0.064414,0
230,483808.2,6989593.2,23.45,0.454825549,0.020100664,1.163514627,0.380880636,39.87042486,0.194744231,0
231,483807,6989595,23.42,0.463514956,0.021736422,1.241047219,0.380114965,39.80254236,0.208939092,0
232,483755.4,6989611.2,23.42,1.669284664,0.013702961,0.100486749,0.380114965,39.80254236,0.016917656,0
233,483808.8,6989612.4,23.48,1.652520125,0.027041627,0.199129624,0.381646867,39.93833613,0.033135465,0
234,483655.2,6989637.6,23.89,1.3786012,0.039751304,0.600473698,0.392174704,40.86932669,0.092321708,0
235,483630,6989641.8,23.47,1.284343974,0.092032361,1.902214243,0.381391395,39.91569585,0.317147628,0
236,483706.8,6989646,23.41,1.96110306,0.021294487,0.012328722,0.379859866,39.77992125,0.002079679,0
237,483695.4,6989647.8,23.45,1.437926081,0.021779402,0.317174625,0.380880636,39.87042486,0.053087367,0
238,483647.4,6989649,23.52,0.644169669,0.078334357,3.449332889,0.38266938,40.02892919,0.569529657,0
239,483711,6989649,23.48,1.563619983,0.015972549,0.180591652,0.381646867,39.93833613,0.030050719,0
240,483950.4,6989406.6,23.38,1.441969751,0.007930807,0.609275215,0.379094943,39.71207713,0.103379535,0
241,483954,6989408.4,23.31,1.243157299,0.007896191,0.709510804,0.377312305,39.55388631,0.122046484,0
242,483926.4,6989451.6,23.32,1.33625936,0.013031111,0.898720219,0.37756678,39.57647538,0.154290939,0
243,483859.2,6989466.6,23.35,1.135356448,0.005842408,0.409179007,0.378330581,39.64426183,0.069836148,0
244,483886.8,6989466.6,23.35,2.063230624,0.009212874,0.233434131,0.378330581,39.64426183,0.039841097,0
245,483851.4,6989477.4,23.32,1.206492449,0.004341445,0.191418951,0.37756678,39.57647538,0.032862518,0
246,483899.4,6989477.4,23.33,1.109615917,0.008749928,0.604522573,0.377821318,39.59906766,0.103580601,0
247,483895.2,6989487.6,23.36,0.898023247,0.00989021,0.608521999,0.378585306,39.66686373,0.103655953,0
248,483846,6989510.4,23.38,0.616608133,0.011930659,0.76780476,0.379094943,39.71207713,0.130278234,0
249,483880.2,6989516.4,23.32,1.149285899,0.010290643,0.399229351,0.37756678,39.57647538,0.068539096,0
250,483931.8,6989519.4,23.36,0.99871765,0.029424851,1.22633951,0.378585306,39.66686373,0.208895308,0
251,483875.4,6989529,23.33,1.26356544,0.011933676,0.367822794,0.377821318,39.59906766,0.063023794,0
252,483877.8,6989529,23.33,1.150926993,0.011882403,0.427160304,0.377821318,39.59906766,0.07319085,0
253,483873,6989533.8,23.36,1.400806238,0.013292873,0.320844214,0.378585306,39.66686373,0.05465277,0
